"symbol","date","open","high","low","close","volume","adjusted"
"KMX",1999-02-10,2.375,2.375,2.28125,2.28125,38000,2.28125
"KMX",1999-02-11,2.3125,2.3125,2.25,2.3125,42000,2.3125
"KMX",1999-02-12,2.28125,2.28125,2.21875,2.21875,80800,2.21875
"KMX",1999-02-16,2.1875,2.21875,2.09375,2.15625,125600,2.15625
"KMX",1999-02-17,2.125,2.15625,2.0625,2.09375,41000,2.09375
"KMX",1999-02-18,2.0625,2.125,1.96875,2,271600,2
"KMX",1999-02-19,2.0625,2.15625,1.96875,2.125,184000,2.125
"KMX",1999-02-22,2.1875,2.25,2.15625,2.1875,27000,2.1875
"KMX",1999-02-23,2.25,2.3125,2.15625,2.21875,193800,2.21875
"KMX",1999-02-24,2.21875,2.28125,2.21875,2.25,75400,2.25
"KMX",1999-02-25,2.25,2.28125,2.1875,2.21875,32800,2.21875
"KMX",1999-02-26,2.25,2.25,2.1875,2.25,25000,2.25
"KMX",1999-03-01,2.25,2.25,2.1875,2.21875,13200,2.21875
"KMX",1999-03-02,2.21875,2.25,2.1875,2.21875,36800,2.21875
"KMX",1999-03-03,2.21875,2.21875,2.125,2.125,53600,2.125
"KMX",1999-03-04,2.125,2.21875,2.125,2.1875,54400,2.1875
"KMX",1999-03-05,2.21875,2.28125,2.125,2.25,112400,2.25
"KMX",1999-03-08,2.21875,2.21875,2.125,2.15625,85200,2.15625
"KMX",1999-03-09,2.15625,2.1875,2.03125,2.09375,92600,2.09375
"KMX",1999-03-10,2.0625,2.09375,2.03125,2.03125,75400,2.03125
"KMX",1999-03-11,1.96875,2.0625,1.96875,2,164200,2
"KMX",1999-03-12,2,2.0625,2,2.03125,91600,2.03125
"KMX",1999-03-15,2.09375,2.125,2.0625,2.125,95000,2.125
"KMX",1999-03-16,2.0625,2.15625,2.0625,2.125,66800,2.125
"KMX",1999-03-17,2.125,2.15625,2.09375,2.09375,22800,2.09375
"KMX",1999-03-18,2.09375,2.09375,2.03125,2.0625,52600,2.0625
"KMX",1999-03-19,2.0625,2.0625,2,2,92800,2
"KMX",1999-03-22,2.03125,2.0625,1.96875,2.03125,75600,2.03125
"KMX",1999-03-23,1.96875,2,1.90625,1.90625,77600,1.90625
"KMX",1999-03-24,1.9375,2.0625,1.90625,1.96875,103600,1.96875
"KMX",1999-03-25,1.96875,2.03125,1.96875,1.96875,49200,1.96875
"KMX",1999-03-26,1.96875,2,1.9375,1.96875,45800,1.96875
"KMX",1999-03-29,1.9375,2,1.875,1.9375,51000,1.9375
"KMX",1999-03-30,1.96875,1.96875,1.90625,1.9375,50400,1.9375
"KMX",1999-03-31,1.9375,2,1.9375,1.96875,37600,1.96875
"KMX",1999-04-01,1.9375,2,1.9375,1.96875,61800,1.96875
"KMX",1999-04-05,1.96875,2,1.9375,1.9375,48800,1.9375
"KMX",1999-04-06,2,2.03125,1.96875,1.96875,115600,1.96875
"KMX",1999-04-07,1.9375,1.96875,1.875,1.90625,77000,1.90625
"KMX",1999-04-08,1.875,1.90625,1.84375,1.875,107400,1.875
"KMX",1999-04-09,1.875,2.09375,1.875,2.03125,211200,2.03125
"KMX",1999-04-12,2,2.03125,1.90625,1.9375,68400,1.9375
"KMX",1999-04-13,1.90625,1.9375,1.875,1.90625,52400,1.90625
"KMX",1999-04-14,1.9375,2.03125,1.90625,1.96875,61400,1.96875
"KMX",1999-04-15,1.9375,2.0625,1.90625,2.03125,63200,2.03125
"KMX",1999-04-16,2.09375,2.125,2.03125,2.03125,86000,2.03125
"KMX",1999-04-19,2.09375,2.125,2.03125,2.0625,44400,2.0625
"KMX",1999-04-20,2.03125,2.03125,1.96875,1.96875,50200,1.96875
"KMX",1999-04-21,1.96875,2.03125,1.96875,2,48000,2
"KMX",1999-04-22,1.9375,1.96875,1.9375,1.96875,75800,1.96875
"KMX",1999-04-23,2,2,1.84375,1.9375,131200,1.9375
"KMX",1999-04-26,1.90625,1.96875,1.90625,1.9375,36800,1.9375
"KMX",1999-04-27,1.96875,2.125,1.9375,2.03125,185200,2.03125
"KMX",1999-04-28,2.0625,2.21875,2.03125,2.1875,103000,2.1875
"KMX",1999-04-29,2.25,2.40625,2.21875,2.34375,278200,2.34375
"KMX",1999-04-30,2.28125,2.28125,2.21875,2.25,52400,2.25
"KMX",1999-05-03,2.25,2.3125,2.25,2.3125,19000,2.3125
"KMX",1999-05-04,2.34375,2.46875,2.34375,2.46875,123400,2.46875
"KMX",1999-05-05,2.46875,2.46875,2.375,2.46875,42400,2.46875
"KMX",1999-05-06,2.5,2.5,2.4375,2.4375,131000,2.4375
"KMX",1999-05-07,2.4375,2.4375,2.15625,2.25,107600,2.25
"KMX",1999-05-10,2.5,2.59375,2.46875,2.5,716600,2.5
"KMX",1999-05-11,2.5,2.5,2.4375,2.5,117400,2.5
"KMX",1999-05-12,2.5,2.53125,2.46875,2.5,62400,2.5
"KMX",1999-05-13,2.5,2.5,2.46875,2.5,71000,2.5
"KMX",1999-05-14,2.5,2.5,2.4375,2.46875,181800,2.46875
"KMX",1999-05-17,2.40625,2.53125,2.40625,2.5,195600,2.5
"KMX",1999-05-18,2.5,2.75,2.5,2.65625,234400,2.65625
"KMX",1999-05-19,2.625,2.6875,2.5625,2.59375,154800,2.59375
"KMX",1999-05-20,2.625,2.6875,2.59375,2.625,64800,2.625
"KMX",1999-05-21,2.625,2.6875,2.625,2.625,14000,2.625
"KMX",1999-05-24,2.53125,2.625,2.5,2.53125,115000,2.53125
"KMX",1999-05-25,2.34375,2.40625,2.34375,2.34375,78000,2.34375
"KMX",1999-05-26,2.375,2.40625,2.34375,2.40625,27800,2.40625
"KMX",1999-05-27,2.34375,2.4375,2.34375,2.40625,22000,2.40625
"KMX",1999-05-28,2.375,2.5,2.3125,2.5,97600,2.5
"KMX",1999-06-01,2.40625,2.5,2.375,2.4375,53800,2.4375
"KMX",1999-06-02,2.4375,2.53125,2.375,2.53125,65400,2.53125
"KMX",1999-06-03,2.53125,2.6875,2.5,2.6875,114000,2.6875
"KMX",1999-06-04,2.6875,2.9375,2.6875,2.78125,334800,2.78125
"KMX",1999-06-07,2.84375,2.96875,2.8125,2.9375,774800,2.9375
"KMX",1999-06-08,3,3.15625,3,3.125,1505400,3.125
"KMX",1999-06-09,3.125,3.5625,3.125,3.28125,469000,3.28125
"KMX",1999-06-10,3.28125,3.34375,3,3.03125,187200,3.03125
"KMX",1999-06-11,3.0625,3.0625,2.96875,3.03125,54400,3.03125
"KMX",1999-06-14,3.09375,3.09375,2.8125,3,103000,3
"KMX",1999-06-15,2.96875,3.09375,2.96875,3.09375,84600,3.09375
"KMX",1999-06-16,3.03125,3.1875,3.03125,3.03125,94200,3.03125
"KMX",1999-06-17,3.0625,3.09375,3,3.03125,98200,3.03125
"KMX",1999-06-18,3.03125,3.03125,2.84375,2.90625,132200,2.90625
"KMX",1999-06-21,2.9375,2.96875,2.875,2.90625,54800,2.90625
"KMX",1999-06-22,2.90625,3,2.90625,2.9375,52800,2.9375
"KMX",1999-06-23,2.9375,3,2.9375,2.9375,40600,2.9375
"KMX",1999-06-24,2.96875,3,2.875,2.90625,64000,2.90625
"KMX",1999-06-25,2.875,2.875,2.8125,2.875,45800,2.875
"KMX",1999-06-28,2.8125,2.8125,2.53125,2.53125,143400,2.53125
"KMX",1999-06-29,2.5,2.6875,2.5,2.6875,275200,2.6875
"KMX",1999-06-30,2.59375,2.6875,2.59375,2.6875,31800,2.6875
"KMX",1999-07-01,2.625,2.71875,2.59375,2.65625,93200,2.65625
"KMX",1999-07-02,2.71875,2.71875,2.5625,2.65625,93200,2.65625
"KMX",1999-07-06,2.625,2.6875,2.59375,2.65625,53400,2.65625
"KMX",1999-07-07,2.59375,2.59375,2.46875,2.5,149800,2.5
"KMX",1999-07-08,2.5,2.5,2.375,2.46875,142200,2.46875
"KMX",1999-07-09,2.4375,2.4375,2.125,2.21875,399200,2.21875
"KMX",1999-07-12,2.21875,2.25,2.125,2.15625,381400,2.15625
"KMX",1999-07-13,2.15625,2.21875,2.0625,2.125,168000,2.125
"KMX",1999-07-14,2.125,2.1875,2.125,2.15625,104800,2.15625
"KMX",1999-07-15,2.1875,2.5,2.125,2.3125,1021600,2.3125
"KMX",1999-07-16,2.375,2.40625,2.25,2.25,216000,2.25
"KMX",1999-07-19,2.28125,2.34375,2.1875,2.1875,82000,2.1875
"KMX",1999-07-20,2.25,2.28125,2.21875,2.21875,52400,2.21875
"KMX",1999-07-21,2.25,2.25,2.0625,2.09375,1126600,2.09375
"KMX",1999-07-22,2.09375,2.09375,2,2,350800,2
"KMX",1999-07-23,2.0625,2.0625,1.96875,2,246600,2
"KMX",1999-07-26,2,2.0625,1.96875,2,145600,2
"KMX",1999-07-27,2,2.03125,1.96875,2.03125,115800,2.03125
"KMX",1999-07-28,2.03125,2.03125,1.96875,2.03125,156200,2.03125
"KMX",1999-07-29,2.03125,2.03125,2,2,49600,2
"KMX",1999-07-30,2.03125,2.0625,1.75,2,1901600,2
"KMX",1999-08-02,2,2.03125,1.96875,1.96875,39400,1.96875
"KMX",1999-08-03,1.96875,2,1.9375,1.96875,37800,1.96875
"KMX",1999-08-04,1.96875,1.96875,1.875,1.9375,101200,1.9375
"KMX",1999-08-05,1.9375,1.96875,1.90625,1.90625,47800,1.90625
"KMX",1999-08-06,1.90625,1.96875,1.875,1.90625,55200,1.90625
"KMX",1999-08-09,1.90625,1.90625,1.75,1.8125,166600,1.8125
"KMX",1999-08-10,1.8125,1.84375,1.8125,1.8125,42000,1.8125
"KMX",1999-08-11,1.8125,1.875,1.78125,1.78125,65800,1.78125
"KMX",1999-08-12,1.84375,1.875,1.78125,1.84375,38200,1.84375
"KMX",1999-08-13,1.875,1.875,1.8125,1.8125,25800,1.8125
"KMX",1999-08-16,1.84375,1.84375,1.8125,1.8125,55200,1.8125
"KMX",1999-08-17,1.84375,1.875,1.8125,1.84375,41400,1.84375
"KMX",1999-08-18,1.84375,1.875,1.8125,1.84375,43200,1.84375
"KMX",1999-08-19,1.875,1.875,1.8125,1.84375,81400,1.84375
"KMX",1999-08-20,1.875,1.90625,1.8125,1.84375,140200,1.84375
"KMX",1999-08-23,1.875,1.875,1.8125,1.84375,73200,1.84375
"KMX",1999-08-24,1.875,1.875,1.8125,1.84375,67800,1.84375
"KMX",1999-08-25,1.84375,1.84375,1.75,1.75,646800,1.75
"KMX",1999-08-26,1.75,1.8125,1.6875,1.71875,96400,1.71875
"KMX",1999-08-27,1.71875,1.75,1.6875,1.71875,87600,1.71875
"KMX",1999-08-30,1.71875,1.78125,1.6875,1.71875,46000,1.71875
"KMX",1999-08-31,1.75,1.78125,1.6875,1.71875,85000,1.71875
"KMX",1999-09-01,1.71875,1.75,1.6875,1.71875,42800,1.71875
"KMX",1999-09-02,1.75,1.75,1.65625,1.6875,79200,1.6875
"KMX",1999-09-03,1.6875,1.71875,1.65625,1.6875,123400,1.6875
"KMX",1999-09-07,1.78125,1.9375,1.78125,1.84375,422000,1.84375
"KMX",1999-09-08,1.875,2,1.84375,2,187000,2
"KMX",1999-09-09,2,2,1.90625,1.90625,65000,1.90625
"KMX",1999-09-10,1.9375,1.9375,1.90625,1.9375,52200,1.9375
"KMX",1999-09-13,1.875,1.96875,1.875,1.875,58600,1.875
"KMX",1999-09-14,1.9375,1.9375,1.84375,1.84375,38400,1.84375
"KMX",1999-09-15,1.8125,1.84375,1.75,1.8125,89800,1.8125
"KMX",1999-09-16,1.84375,1.9375,1.8125,1.875,113800,1.875
"KMX",1999-09-17,1.90625,1.9375,1.84375,1.875,184200,1.875
"KMX",1999-09-20,1.875,1.9375,1.875,1.875,45400,1.875
"KMX",1999-09-21,1.90625,1.90625,1.78125,1.8125,34800,1.8125
"KMX",1999-09-22,1.84375,1.875,1.625,1.71875,450600,1.71875
"KMX",1999-09-23,1.78125,1.84375,1.625,1.71875,224600,1.71875
"KMX",1999-09-24,1.71875,1.75,1.6875,1.6875,55200,1.6875
"KMX",1999-09-27,1.75,1.78125,1.71875,1.71875,95200,1.71875
"KMX",1999-09-28,1.75,1.75,1.65625,1.65625,89800,1.65625
"KMX",1999-09-29,1.65625,1.6875,1.625,1.65625,47600,1.65625
"KMX",1999-09-30,1.6875,1.6875,1.625,1.6875,21600,1.6875
"KMX",1999-10-01,1.6875,1.71875,1.65625,1.6875,55000,1.6875
"KMX",1999-10-04,1.71875,1.71875,1.625,1.65625,61400,1.65625
"KMX",1999-10-05,1.6875,1.71875,1.65625,1.65625,22400,1.65625
"KMX",1999-10-06,1.65625,1.6875,1.59375,1.625,123000,1.625
"KMX",1999-10-07,1.6875,1.6875,1.5625,1.5625,106600,1.5625
"KMX",1999-10-08,1.5625,1.65625,1.5625,1.59375,21200,1.59375
"KMX",1999-10-11,1.625,1.625,1.5,1.53125,473000,1.53125
"KMX",1999-10-12,1.53125,1.53125,1.5,1.5,61000,1.5
"KMX",1999-10-13,1.5,1.5625,1.5,1.53125,56200,1.53125
"KMX",1999-10-14,1.53125,1.5625,1.5,1.5625,45600,1.5625
"KMX",1999-10-15,1.5,1.53125,1.46875,1.5,72000,1.5
"KMX",1999-10-18,1.5625,1.5625,1.46875,1.5,464200,1.5
"KMX",1999-10-19,1.5,1.5,1.46875,1.5,47200,1.5
"KMX",1999-10-20,1.46875,1.53125,1.46875,1.53125,110400,1.53125
"KMX",1999-10-21,1.53125,1.53125,1.46875,1.46875,45400,1.46875
"KMX",1999-10-22,1.5,1.5,1.46875,1.46875,49000,1.46875
"KMX",1999-10-25,1.5,1.5,1.375,1.375,106000,1.375
"KMX",1999-10-26,1.4375,1.4375,1.125,1.125,437800,1.125
"KMX",1999-10-27,1.15625,1.25,0.875,0.90625,1931800,0.90625
"KMX",1999-10-28,1.125,1.375,1.09375,1.34375,536400,1.34375
"KMX",1999-10-29,1.40625,1.53125,1.34375,1.40625,213400,1.40625
"KMX",1999-11-01,1.375,1.4375,1.3125,1.4375,95800,1.4375
"KMX",1999-11-02,1.46875,1.5,1.375,1.4375,132600,1.4375
"KMX",1999-11-03,1.4375,1.4375,1.359375,1.375,83800,1.375
"KMX",1999-11-04,1.40625,1.5,1.28125,1.5,462200,1.5
"KMX",1999-11-05,1.5,1.5,1.40625,1.5,150200,1.5
"KMX",1999-11-08,1.46875,1.5,1.40625,1.4375,201000,1.4375
"KMX",1999-11-09,1.4375,1.46875,1.375,1.375,45200,1.375
"KMX",1999-11-10,1.40625,1.40625,1.375,1.40625,72600,1.40625
"KMX",1999-11-11,1.40625,1.46875,1.40625,1.46875,82400,1.46875
"KMX",1999-11-12,1.40625,1.4375,1.34375,1.34375,116200,1.34375
"KMX",1999-11-15,1.34375,1.375,1.3125,1.34375,88200,1.34375
"KMX",1999-11-16,1.34375,1.40625,1.34375,1.40625,98000,1.40625
"KMX",1999-11-17,1.40625,1.4375,1.34375,1.34375,56200,1.34375
"KMX",1999-11-18,1.34375,1.40625,1.3125,1.375,166600,1.375
"KMX",1999-11-19,1.375,1.40625,1.34375,1.40625,101400,1.40625
"KMX",1999-11-22,1.3125,1.375,1.28125,1.375,222800,1.375
"KMX",1999-11-23,1.34375,1.375,1.3125,1.3125,58000,1.3125
"KMX",1999-11-24,1.3125,1.375,1.28125,1.3125,76800,1.3125
"KMX",1999-11-26,1.28125,1.40625,1.28125,1.375,113600,1.375
"KMX",1999-11-29,1.34375,1.375,1.21875,1.25,206200,1.25
"KMX",1999-11-30,1.25,1.25,1.1875,1.21875,181600,1.21875
"KMX",1999-12-01,1.34375,1.53125,1.34375,1.46875,1049400,1.46875
"KMX",1999-12-02,1.59375,1.625,1.53125,1.5625,376000,1.5625
"KMX",1999-12-03,1.625,1.625,1.4375,1.5,179800,1.5
"KMX",1999-12-06,1.4375,1.5,1.34375,1.5,182400,1.5
"KMX",1999-12-07,1.5,1.5,1.34375,1.375,540600,1.375
"KMX",1999-12-08,1.375,1.40625,1.28125,1.28125,179400,1.28125
"KMX",1999-12-09,1.28125,1.34375,1.25,1.3125,119800,1.3125
"KMX",1999-12-10,1.28125,1.3125,1.25,1.28125,83600,1.28125
"KMX",1999-12-13,1.28125,1.3125,1.21875,1.21875,422000,1.21875
"KMX",1999-12-14,1.25,1.28125,1.1875,1.1875,149000,1.1875
"KMX",1999-12-15,1.1875,1.25,1.09375,1.09375,278400,1.09375
"KMX",1999-12-16,1.15625,1.15625,1.0625,1.0625,258000,1.0625
"KMX",1999-12-17,1.0625,1.125,1.03125,1.0625,363800,1.0625
"KMX",1999-12-20,1.09375,1.125,0.96875,1.0625,577200,1.0625
"KMX",1999-12-21,1.0625,1.1875,1.0625,1.125,346800,1.125
"KMX",1999-12-22,1.15625,1.1875,1.125,1.1875,401600,1.1875
"KMX",1999-12-23,1.1875,1.25,1.125,1.25,265800,1.25
"KMX",1999-12-27,1.21875,1.25,1.1875,1.25,320000,1.25
"KMX",1999-12-28,1.25,1.3125,1.15625,1.15625,285200,1.15625
"KMX",1999-12-29,1.1875,1.1875,1.125,1.1875,163800,1.1875
"KMX",1999-12-30,1.125,1.1875,1.0625,1.1875,445800,1.1875
"KMX",1999-12-31,1.15625,1.1875,1.0625,1.15625,240000,1.15625
"KMX",2000-01-03,1.125,1.1875,1.125,1.125,148200,1.125
"KMX",2000-01-04,1.09375,1.125,1.0625,1.09375,107000,1.09375
"KMX",2000-01-05,1.0625,1.09375,1.0625,1.0625,61600,1.0625
"KMX",2000-01-06,1.0625,1.15625,1.0625,1.125,149000,1.125
"KMX",2000-01-07,1.125,1.46875,1.09375,1.1875,240600,1.1875
"KMX",2000-01-10,1.21875,1.25,1.1875,1.21875,191200,1.21875
"KMX",2000-01-11,1.21875,1.25,1.125,1.15625,206000,1.15625
"KMX",2000-01-12,1.15625,1.1875,1.09375,1.09375,254400,1.09375
"KMX",2000-01-13,1.125,1.125,1,1,683800,1
"KMX",2000-01-14,1,1.03125,0.96875,1,990000,1
"KMX",2000-01-18,1,1.03125,0.96875,1,827200,1
"KMX",2000-01-19,1,1,0.96875,1,196200,1
"KMX",2000-01-20,1,1,0.65625,0.71875,19896400,0.71875
"KMX",2000-01-21,0.75,0.78125,0.71875,0.78125,3789400,0.78125
"KMX",2000-01-24,0.78125,0.78125,0.75,0.78125,1602000,0.78125
"KMX",2000-01-25,0.78125,0.8125,0.75,0.78125,657600,0.78125
"KMX",2000-01-26,0.78125,0.8125,0.75,0.78125,375200,0.78125
"KMX",2000-01-27,0.78125,0.78125,0.75,0.78125,1212000,0.78125
"KMX",2000-01-28,0.75,0.78125,0.71875,0.75,8e+05,0.75
"KMX",2000-01-31,0.78125,0.8125,0.75,0.78125,2004600,0.78125
"KMX",2000-02-01,0.8125,0.875,0.78125,0.84375,1307400,0.84375
"KMX",2000-02-02,0.84375,0.875,0.8125,0.84375,738200,0.84375
"KMX",2000-02-03,0.875,0.90625,0.8125,0.8125,1134600,0.8125
"KMX",2000-02-04,0.84375,0.875,0.8125,0.84375,836400,0.84375
"KMX",2000-02-07,0.875,0.90625,0.84375,0.875,1136800,0.875
"KMX",2000-02-08,0.875,0.90625,0.84375,0.84375,1335400,0.84375
"KMX",2000-02-09,0.875,0.875,0.78125,0.8125,1051200,0.8125
"KMX",2000-02-10,0.8125,0.8125,0.75,0.78125,954400,0.78125
"KMX",2000-02-11,0.78125,0.78125,0.6875,0.75,1382000,0.75
"KMX",2000-02-14,0.78125,0.78125,0.71875,0.75,1103200,0.75
"KMX",2000-02-15,0.75,0.78125,0.75,0.78125,628400,0.78125
"KMX",2000-02-16,0.78125,0.78125,0.75,0.75,919000,0.75
"KMX",2000-02-17,0.78125,0.78125,0.75,0.75,413000,0.75
"KMX",2000-02-18,0.78125,0.8125,0.75,0.8125,687400,0.8125
"KMX",2000-02-22,0.8125,0.8125,0.78125,0.8125,425000,0.8125
"KMX",2000-02-23,0.8125,0.8125,0.78125,0.8125,454600,0.8125
"KMX",2000-02-24,0.8125,0.8125,0.78125,0.8125,644600,0.8125
"KMX",2000-02-25,0.8125,0.8125,0.78125,0.8125,476000,0.8125
"KMX",2000-02-28,0.8125,0.84375,0.78125,0.8125,541800,0.8125
"KMX",2000-02-29,0.8125,0.84375,0.78125,0.8125,716000,0.8125
"KMX",2000-03-01,0.8125,0.84375,0.78125,0.8125,534000,0.8125
"KMX",2000-03-02,0.8125,0.84375,0.78125,0.84375,611000,0.84375
"KMX",2000-03-03,0.84375,0.875,0.8125,0.8125,1761800,0.8125
"KMX",2000-03-06,0.875,1.0625,0.875,1.03125,3680400,1.03125
"KMX",2000-03-07,1.09375,1.28125,1.0625,1.21875,2764200,1.21875
"KMX",2000-03-08,1.21875,1.3125,1.21875,1.28125,1728600,1.28125
"KMX",2000-03-09,1.34375,1.34375,1.25,1.3125,871400,1.3125
"KMX",2000-03-10,1.28125,1.3125,1.25,1.28125,1059400,1.28125
"KMX",2000-03-13,1.25,1.25,1.1875,1.25,725400,1.25
"KMX",2000-03-14,1.25,1.25,1.1875,1.1875,632200,1.1875
"KMX",2000-03-15,1.1875,1.21875,1,1.0625,2599400,1.0625
"KMX",2000-03-16,1.09375,1.15625,1.0625,1.125,641800,1.125
"KMX",2000-03-17,1.15625,1.15625,1.09375,1.125,552000,1.125
"KMX",2000-03-20,1.15625,1.15625,1.125,1.15625,578800,1.15625
"KMX",2000-03-21,1.15625,1.15625,1.0625,1.09375,1067000,1.09375
"KMX",2000-03-22,1.09375,1.1875,1.09375,1.15625,729400,1.15625
"KMX",2000-03-23,1.15625,1.40625,1.15625,1.3125,1429400,1.3125
"KMX",2000-03-24,1.375,1.4375,1.34375,1.4375,1213000,1.4375
"KMX",2000-03-27,1.4375,1.71875,1.40625,1.65625,1492200,1.65625
"KMX",2000-03-28,1.6875,2,1.65625,1.9375,1821800,1.9375
"KMX",2000-03-29,2,2.125,1.90625,1.9375,1203000,1.9375
"KMX",2000-03-30,1.90625,1.9375,1.5,1.75,1223800,1.75
"KMX",2000-03-31,1.78125,1.8125,1.59375,1.65625,457000,1.65625
"KMX",2000-04-03,1.78125,1.96875,1.78125,1.90625,765000,1.90625
"KMX",2000-04-04,1.9375,1.96875,1.6875,1.875,1035600,1.875
"KMX",2000-04-05,1.875,1.96875,1.78125,1.84375,436800,1.84375
"KMX",2000-04-06,1.9375,2.0625,1.65625,1.71875,2200000,1.71875
"KMX",2000-04-07,1.75,1.75,1.4375,1.53125,1066200,1.53125
"KMX",2000-04-10,1.59375,1.625,1.5,1.5625,500800,1.5625
"KMX",2000-04-11,1.53125,1.5625,1.40625,1.46875,484800,1.46875
"KMX",2000-04-12,1.46875,1.46875,1.21875,1.3125,1167400,1.3125
"KMX",2000-04-13,1.25,1.28125,1.1875,1.234375,333000,1.234375
"KMX",2000-04-14,1.21875,1.25,1.125,1.25,897200,1.25
"KMX",2000-04-17,1.1875,1.21875,1.09375,1.09375,547600,1.09375
"KMX",2000-04-18,1.09375,1.15625,1.03125,1.15625,382400,1.15625
"KMX",2000-04-19,1.125,1.125,1.03125,1.09375,461200,1.09375
"KMX",2000-04-20,1.125,1.15625,1.09375,1.125,214800,1.125
"KMX",2000-04-24,1.125,1.1875,1.09375,1.125,283200,1.125
"KMX",2000-04-25,1.15625,1.1875,1.125,1.1875,368000,1.1875
"KMX",2000-04-26,1.1875,1.21875,1.15625,1.15625,163200,1.15625
"KMX",2000-04-27,1.15625,1.1875,1.125,1.15625,143400,1.15625
"KMX",2000-04-28,1.1875,1.3125,1.15625,1.28125,341800,1.28125
"KMX",2000-05-01,1.3125,1.34375,1.28125,1.28125,131600,1.28125
"KMX",2000-05-02,1.34375,1.4375,1.3125,1.375,360800,1.375
"KMX",2000-05-03,1.40625,1.4375,1.34375,1.375,410800,1.375
"KMX",2000-05-04,1.4375,1.5625,1.4375,1.5,960800,1.5
"KMX",2000-05-05,1.5,1.53125,1.46875,1.5,392800,1.5
"KMX",2000-05-08,1.46875,1.46875,1.34375,1.34375,375600,1.34375
"KMX",2000-05-09,1.375,1.40625,1.25,1.25,178200,1.25
"KMX",2000-05-10,1.25,1.28125,1.21875,1.21875,205400,1.21875
"KMX",2000-05-11,1.25,1.25,1.21875,1.21875,1e+05,1.21875
"KMX",2000-05-12,1.25,1.40625,1.21875,1.28125,460200,1.28125
"KMX",2000-05-15,1.3125,1.34375,1.1875,1.1875,239000,1.1875
"KMX",2000-05-16,1.21875,1.3125,1.1875,1.1875,218800,1.1875
"KMX",2000-05-17,1.25,1.28125,1.21875,1.21875,188200,1.21875
"KMX",2000-05-18,1.28125,1.28125,1.21875,1.21875,216600,1.21875
"KMX",2000-05-19,1.25,1.25,1.1875,1.21875,190400,1.21875
"KMX",2000-05-22,1.25,1.28125,1.15625,1.1875,439000,1.1875
"KMX",2000-05-23,1.1875,1.21875,1.15625,1.21875,155000,1.21875
"KMX",2000-05-24,1.25,1.25,1.1875,1.21875,174400,1.21875
"KMX",2000-05-25,1.25,1.25,1.21875,1.21875,88200,1.21875
"KMX",2000-05-26,1.25,1.28125,1.21875,1.25,439200,1.25
"KMX",2000-05-30,1.3125,1.375,1.28125,1.375,309200,1.375
"KMX",2000-05-31,1.3125,1.375,1.3125,1.34375,192400,1.34375
"KMX",2000-06-01,1.34375,1.375,1.3125,1.34375,163200,1.34375
"KMX",2000-06-02,1.34375,1.40625,1.3125,1.34375,211000,1.34375
"KMX",2000-06-05,1.34375,1.46875,1.34375,1.4375,536800,1.4375
"KMX",2000-06-06,1.5,1.6875,1.46875,1.65625,1342600,1.65625
"KMX",2000-06-07,1.6875,1.8125,1.625,1.6875,1254800,1.6875
"KMX",2000-06-08,1.71875,1.71875,1.5625,1.625,392800,1.625
"KMX",2000-06-09,1.5625,1.625,1.5625,1.59375,325000,1.59375
"KMX",2000-06-12,1.59375,1.59375,1.5625,1.5625,240200,1.5625
"KMX",2000-06-13,1.53125,1.6875,1.53125,1.625,253800,1.625
"KMX",2000-06-14,1.65625,1.75,1.65625,1.6875,380000,1.6875
"KMX",2000-06-15,1.65625,1.75,1.65625,1.6875,312200,1.6875
"KMX",2000-06-16,1.65625,1.6875,1.65625,1.65625,390200,1.65625
"KMX",2000-06-19,1.625,1.65625,1.5625,1.625,300600,1.625
"KMX",2000-06-20,1.59375,1.625,1.5625,1.5625,371400,1.5625
"KMX",2000-06-21,1.5,1.59375,1.5,1.59375,270000,1.59375
"KMX",2000-06-22,1.59375,1.59375,1.5625,1.5625,141800,1.5625
"KMX",2000-06-23,1.5625,1.59375,1.5625,1.59375,111800,1.59375
"KMX",2000-06-26,1.5625,1.59375,1.5625,1.59375,43600,1.59375
"KMX",2000-06-27,1.5625,1.59375,1.5625,1.5625,162400,1.5625
"KMX",2000-06-28,1.5625,1.5625,1.53125,1.53125,145600,1.53125
"KMX",2000-06-29,1.53125,1.59375,1.53125,1.5625,335600,1.5625
"KMX",2000-06-30,1.59375,1.6875,1.59375,1.6875,376200,1.6875
"KMX",2000-07-03,1.625,1.6875,1.59375,1.625,71600,1.625
"KMX",2000-07-05,1.625,1.6875,1.625,1.65625,146200,1.65625
"KMX",2000-07-06,1.65625,1.71875,1.59375,1.6875,423200,1.6875
"KMX",2000-07-07,1.65625,1.6875,1.65625,1.65625,78600,1.65625
"KMX",2000-07-10,1.625,1.6875,1.625,1.6875,66000,1.6875
"KMX",2000-07-11,1.6875,1.71875,1.65625,1.65625,224600,1.65625
"KMX",2000-07-12,1.65625,1.6875,1.65625,1.6875,123200,1.6875
"KMX",2000-07-13,1.6875,1.6875,1.65625,1.65625,83600,1.65625
"KMX",2000-07-14,1.65625,1.6875,1.65625,1.65625,65000,1.65625
"KMX",2000-07-17,1.625,1.71875,1.625,1.6875,199600,1.6875
"KMX",2000-07-18,1.6875,1.71875,1.65625,1.6875,226600,1.6875
"KMX",2000-07-19,1.6875,1.71875,1.65625,1.65625,109800,1.65625
